Sequence,Transect,Segment,position,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,Notes
206,5,26,L,G1,HR_092,4,,,,,,,,,,,
206,5,26,L,G1,HR_092,5,,,,,,,,,,,
206,5,26,R,G2,HR_168,1,,,,,,,,,,,
206,5,26,R,G2,HR_168,2,,,,,,,,,,,
206,5,26,R,G2,HR_168,3,,,,,,,,,,,
206,5,26,R,G2,HR_168,4,,,,,,,,,,,
206,5,26,R,G2,HR_168,5,,,,,,,,,,,
207,5,27,L,G2,HR_150,1,,,,,,,,,,,
207,5,27,L,G2,HR_150,2,,,,,,,,,,,
207,5,27,L,G2,HR_150,3,,,,,,,,,,,
207,5,27,L,G2,HR_150,4,,,,,,,,,,,
207,5,27,L,G2,HR_150,5,,,,,,,,,,,
207,5,27,R,G1,HR_040,1,,,,,,,,,,,
207,5,27,R,G1,HR_040,2,,,,,,,,,,,
207,5,27,R,G1,HR_040,3,,,,,,,,,,,
207,5,27,R,G1,HR_040,4,,,,,,,,,,,
207,5,27,R,G1,HR_040,5,,,,,,,,,,,
208,5,28,L,G1,HR_061,1,,,,,,,,,,,
208,5,28,L,G1,HR_061,2,,,,,,,,,,,
208,5,28,L,G1,HR_061,3,,,,,,,,,,,
208,5,28,L,G1,HR_061,4,,,,,,,,,,,
208,5,28,L,G1,HR_061,5,,,,,,,,,,,
208,5,28,R,G2,HR_035,1,,,,,,,,,,,
208,5,28,R,G2,HR_035,2,,,,,,,,,,,
208,5,28,R,G2,HR_035,3,,,,,,,,,,,
208,5,28,R,G2,HR_035,4,,,,,,,,,,,
208,5,28,R,G2,HR_035,5,,,,,,,,,,,
209,5,29,L,G2,HR_054,1,,,,,,,,,,,
209,5,29,L,G2,HR_054,2,,,,,,,,,,,
209,5,29,L,G2,HR_054,3,,,,,,,,,,,
209,5,29,L,G2,HR_054,4,,,,,,,,,,,
209,5,29,L,G2,HR_054,5,,,,,,,,,,,
209,5,29,R,G1,HR_114,1,,,,,,,,,,,
209,5,29,R,G1,HR_114,2,,,,,,,,,,,
209,5,29,R,G1,HR_114,3,,,,,,,,,,,
209,5,29,R,G1,HR_114,4,,,,,,,,,,,
209,5,29,R,G1,HR_114,5,,,,,,,,,,,
210,5,30,L,G1,HR_184,1,,,,,,,,,,,
210,5,30,L,G1,HR_184,2,,,,,,,,,,,
210,5,30,L,G1,HR_184,3,,,,,,,,,,,
210,5,30,L,G1,HR_184,4,,,,,,,,,,,
210,5,30,L,G1,HR_184,5,,,,,,,,,,,
210,5,30,R,G2,HR_033,1,,,,,,,,,,,
210,5,30,R,G2,HR_033,2,,,,,,,,,,,
210,5,30,R,G2,HR_033,3,,,,,,,,,,,
210,5,30,R,G2,HR_033,4,,,,,,,,,,,
210,5,30,R,G2,HR_033,5,,,,,,,,,,,
211,5,31,L,G1,HR_057,1,,,,,,,,,,,
211,5,31,L,G1,HR_057,2,,,,,,,,,,,
211,5,31,L,G1,HR_057,3,,,,,,,,,,,
211,5,31,L,G1,HR_057,4,,,,,,,,,,,
211,5,31,L,G1,HR_057,5,,,,,,,,,,,
211,5,31,R,G2,HR_129,1,,,,,,,,,,,
211,5,31,R,G2,HR_129,2,,,,,,,,,,,
211,5,31,R,G2,HR_129,3,,,,,,,,,,,
211,5,31,R,G2,HR_129,4,,,,,,,,,,,
211,5,31,R,G2,HR_129,5,,,,,,,,,,,
212,5,32,L,G2,HR_133,1,,,,,,,,,,,
212,5,32,L,G2,HR_133,2,,,,,,,,,,,
212,5,32,L,G2,HR_133,3,,,,,,,,,,,
212,5,32,L,G2,HR_133,4,,,,,,,,,,,
212,5,32,L,G2,HR_133,5,,,,,,,,,,,
212,5,32,R,G1,HR_165,1,,,,,,,,,,,
212,5,32,R,G1,HR_165,2,,,,,,,,,,,
212,5,32,R,G1,HR_165,3,,,,,,,,,,,
212,5,32,R,G1,HR_165,4,,,,,,,,,,,
212,5,32,R,G1,HR_165,5,,,,,,,,,,,
213,5,33,L,G2,HR_147,1,,,,,,,,,,,
213,5,33,L,G2,HR_147,2,,,,,,,,,,,
213,5,33,L,G2,HR_147,3,,,,,,,,,,,
213,5,33,L,G2,HR_147,4,,,,,,,,,,,
213,5,33,L,G2,HR_147,5,,,,,,,,,,,
213,5,33,R,G2,HR_043,1,,,,,,,,,,,
213,5,33,R,G2,HR_043,2,,,,,,,,,,,
213,5,33,R,G2,HR_043,3,,,,,,,,,,,
213,5,33,R,G2,HR_043,4,,,,,,,,,,,
213,5,33,R,G2,HR_043,5,,,,,,,,,,,
214,5,34,L,G2,HR_115,1,,,,,,,,,,,
214,5,34,L,G2,HR_115,2,,,,,,,,,,,
214,5,34,L,G2,HR_115,3,,,,,,,,,,,
214,5,34,L,G2,HR_115,4,,,,,,,,,,,
214,5,34,L,G2,HR_115,5,,,,,,,,,,,
214,5,34,R,G1,HR_155,1,,,,,,,,,,,
214,5,34,R,G1,HR_155,2,,,,,,,,,,,
214,5,34,R,G1,HR_155,3,,,,,,,,,,,
214,5,34,R,G1,HR_155,4,,,,,,,,,,,
214,5,34,R,G1,HR_155,5,,,,,,,,,,,
215,5,35,L,G2,HR_105,1,,,,,,,,,,,
215,5,35,L,G2,HR_105,2,,,,,,,,,,,
215,5,35,L,G2,HR_105,3,,,,,,,,,,,
215,5,35,L,G2,HR_105,4,,,,,,,,,,,
215,5,35,L,G2,HR_105,5,,,,,,,,,,,
215,5,35,R,G2,HR_109,1,,,,,,,,,,,
215,5,35,R,G2,HR_109,2,,,,,,,,,,,
215,5,35,R,G2,HR_109,3,,,,,,,,,,,
215,5,35,R,G2,HR_109,4,,,,,,,,,,,
215,5,35,R,G2,HR_109,5,,,,,,,,,,,
216,5,36,L,G2,HR_032,1,,,,,,,,,,,
216,5,36,L,G2,HR_032,2,,,,,,,,,,,
216,5,36,L,G2,HR_032,3,,,,,,,,,,,
216,5,36,L,G2,HR_032,4,,,,,,,,,,,
216,5,36,L,G2,HR_032,5,,,,,,,,,,,
216,5,36,R,G2,HR_150,1,,,,,,,,,,,
216,5,36,R,G2,HR_150,2,,,,,,,,,,,
216,5,36,R,G2,HR_150,3,,,,,,,,,,,
216,5,36,R,G2,HR_150,4,,,,,,,,,,,
216,5,36,R,G2,HR_150,5,,,,,,,,,,,
217,5,37,L,G2,HR_018,1,,,,,,,,,,,
217,5,37,L,G2,HR_018,2,,,,,,,,,,,
217,5,37,L,G2,HR_018,3,,,,,,,,,,,
217,5,37,L,G2,HR_018,4,,,,,,,,,,,
217,5,37,L,G2,HR_018,5,,,,,,,,,,,
217,5,37,R,G1,HR_051,1,,,,,,,,,,,
217,5,37,R,G1,HR_051,2,,,,,,,,,,,
217,5,37,R,G1,HR_051,3,,,,,,,,,,,
217,5,37,R,G1,HR_051,4,,,,,,,,,,,
217,5,37,R,G1,HR_051,5,,,,,,,,,,,
218,5,38,L,G1,HR_108,1,,,,,,,,,,,
218,5,38,L,G1,HR_108,2,,,,,,,,,,,
218,5,38,L,G1,HR_108,3,,,,,,,,,,,
218,5,38,L,G1,HR_108,4,,,,,,,,,,,
218,5,38,L,G1,HR_108,5,,,,,,,,,,,
218,5,38,R,G2,HR_193,1,,,,,,,,,,,
218,5,38,R,G2,HR_193,2,,,,,,,,,,,
218,5,38,R,G2,HR_193,3,,,,,,,,,,,
218,5,38,R,G2,HR_193,4,,,,,,,,,,,
218,5,38,R,G2,HR_193,5,,,,,,,,,,,
219,5,39,L,G1,HR_080,1,,,,,,,,,,,
219,5,39,L,G1,HR_080,2,,,,,,,,,,,
219,5,39,L,G1,HR_080,3,,,,,,,,,,,
219,5,39,L,G1,HR_080,4,,,,,,,,,,,
219,5,39,L,G1,HR_080,5,,,,,,,,,,,
219,5,39,R,G2,HR_001,1,,,,,,,,,,,
219,5,39,R,G2,HR_001,2,,,,,,,,,,,
219,5,39,R,G2,HR_001,3,,,,,,,,,,,
219,5,39,R,G2,HR_001,4,,,,,,,,,,,
219,5,39,R,G2,HR_001,5,,,,,,,,,,,
220,5,40,L,G2,HR_173,1,,,,,,,,,,,
220,5,40,L,G2,HR_173,2,,,,,,,,,,,
220,5,40,L,G2,HR_173,3,,,,,,,,,,,
220,5,40,L,G2,HR_173,4,,,,,,,,,,,
220,5,40,L,G2,HR_173,5,,,,,,,,,,,
220,5,40,R,G1,HR_134,1,,,,,,,,,,,
220,5,40,R,G1,HR_134,2,,,,,,,,,,,
220,5,40,R,G1,HR_134,3,,,,,,,,,,,
220,5,40,R,G1,HR_134,4,,,,,,,,,,,
220,5,40,R,G1,HR_134,5,,,,,,,,,,,
221,5,41,L,G2,HR_131,1,,,,,,,,,,,
221,5,41,L,G2,HR_131,2,,,,,,,,,,,
221,5,41,L,G2,HR_131,3,,,,,,,,,,,
221,5,41,L,G2,HR_131,4,,,,,,,,,,,
221,5,41,L,G2,HR_131,5,,,,,,,,,,,
221,5,41,R,G2,HR_028,1,,,,,,,,,,,
221,5,41,R,G2,HR_028,2,,,,,,,,,,,
221,5,41,R,G2,HR_028,3,,,,,,,,,,,
221,5,41,R,G2,HR_028,4,,,,,,,,,,,
221,5,41,R,G2,HR_028,5,,,,,,,,,,,
222,5,42,L,G2,HR_051,1,,,,,,,,,,,
222,5,42,L,G2,HR_051,2,,,,,,,,,,,
222,5,42,L,G2,HR_051,3,,,,,,,,,,,
222,5,42,L,G2,HR_051,4,,,,,,,,,,,
222,5,42,L,G2,HR_051,5,,,,,,,,,,,
222,5,42,R,G2,HR_038,1,,,,,,,,,,,
222,5,42,R,G2,HR_038,2,,,,,,,,,,,
222,5,42,R,G2,HR_038,3,,,,,,,,,,,
222,5,42,R,G2,HR_038,4,,,,,,,,,,,
222,5,42,R,G2,HR_038,5,,,,,,,,,,,
223,5,43,L,G1,HR_119,1,,,,,,,,,,,
223,5,43,L,G1,HR_119,2,,,,,,,,,,,
223,5,43,L,G1,HR_119,3,,,,,,,,,,,
223,5,43,L,G1,HR_119,4,,,,,,,,,,,
223,5,43,L,G1,HR_119,5,,,,,,,,,,,
223,5,43,R,G1,HR_123,1,,,,,,,,,,,
223,5,43,R,G1,HR_123,2,,,,,,,,,,,
223,5,43,R,G1,HR_123,3,,,,,,,,,,,
223,5,43,R,G1,HR_123,4,,,,,,,,,,,
223,5,43,R,G1,HR_123,5,,,,,,,,,,,
224,5,44,L,G2,HR_135,1,,,,,,,,,,,
224,5,44,L,G2,HR_135,2,,,,,,,,,,,
224,5,44,L,G2,HR_135,3,,,,,,,,,,,
224,5,44,L,G2,HR_135,4,,,,,,,,,,,
224,5,44,L,G2,HR_135,5,,,,,,,,,,,
224,5,44,R,G1,HR_083,1,,,,,,,,,,,
224,5,44,R,G1,HR_083,2,,,,,,,,,,,
224,5,44,R,G1,HR_083,3,,,,,,,,,,,
224,5,44,R,G1,HR_083,4,,,,,,,,,,,
224,5,44,R,G1,HR_083,5,,,,,,,,,,,
225,5,45,L,G2,HR_103,1,,,,,,,,,,,
225,5,45,L,G2,HR_103,2,,,,,,,,,,,
225,5,45,L,G2,HR_103,3,,,,,,,,,,,
225,5,45,L,G2,HR_103,4,,,,,,,,,,,
225,5,45,L,G2,HR_103,5,,,,,,,,,,,
225,5,45,R,G1,HR_161,1,,,,,,,,,,,
225,5,45,R,G1,HR_161,2,,,,,,,,,,,
225,5,45,R,G1,HR_161,3,,,,,,,,,,,
225,5,45,R,G1,HR_161,4,,,,,,,,,,,
225,5,45,R,G1,HR_161,5,,,,,,,,,,,
226,6,1,L,G2,HR_177,1,,,,,,,,,,,
226,6,1,L,G2,HR_177,2,,,,,,,,,,,
226,6,1,L,G2,HR_177,3,,,,,,,,,,,
226,6,1,L,G2,HR_177,4,,,,,,,,,,,
226,6,1,L,G2,HR_177,5,,,,,,,,,,,
226,6,1,R,G1,HR_015,1,,,,,,,,,,,
226,6,1,R,G1,HR_015,2,,,,,,,,,,,
226,6,1,R,G1,HR_015,3,,,,,,,,,,,
226,6,1,R,G1,HR_015,4,,,,,,,,,,,
226,6,1,R,G1,HR_015,5,,,,,,,,,,,
227,6,2,L,G2,HR_123,1,,,,,,,,,,,
227,6,2,L,G2,HR_123,2,,,,,,,,,,,
227,6,2,L,G2,HR_123,3,,,,,,,,,,,
227,6,2,L,G2,HR_123,4,,,,,,,,,,,
227,6,2,L,G2,HR_123,5,,,,,,,,,,,
227,6,2,R,G1,HR_062,1,,,,,,,,,,,
227,6,2,R,G1,HR_062,2,,,,,,,,,,,
227,6,2,R,G1,HR_062,3,,,,,,,,,,,
227,6,2,R,G1,HR_062,4,,,,,,,,,,,
227,6,2,R,G1,HR_062,5,,,,,,,,,,,
228,6,3,L,G2,HR_129,1,,,,,,,,,,,
228,6,3,L,G2,HR_129,2,,,,,,,,,,,
228,6,3,L,G2,HR_129,3,,,,,,,,,,,
228,6,3,L,G2,HR_129,4,,,,,,,,,,,
228,6,3,L,G2,HR_129,5,,,,,,,,,,,
228,6,3,R,G1,HR_056,1,,,,,,,,,,,
228,6,3,R,G1,HR_056,2,,,,,,,,,,,
228,6,3,R,G1,HR_056,3,,,,,,,,,,,
228,6,3,R,G1,HR_056,4,,,,,,,,,,,
228,6,3,R,G1,HR_056,5,,,,,,,,,,,
229,6,4,L,G1,HR_121,1,,,,,,,,,,,
229,6,4,L,G1,HR_121,2,,,,,,,,,,,
229,6,4,L,G1,HR_121,3,,,,,,,,,,,
229,6,4,L,G1,HR_121,4,,,,,,,,,,,
229,6,4,L,G1,HR_121,5,,,,,,,,,,,
229,6,4,R,G2,HR_080,1,,,,,,,,,,,
229,6,4,R,G2,HR_080,2,,,,,,,,,,,
229,6,4,R,G2,HR_080,3,,,,,,,,,,,
229,6,4,R,G2,HR_080,4,,,,,,,,,,,
229,6,4,R,G2,HR_080,5,,,,,,,,,,,
230,6,5,L,G1,HR_049,1,,,,,,,,,,,
230,6,5,L,G1,HR_049,2,,,,,,,,,,,
230,6,5,L,G1,HR_049,3,,,,,,,,,,,
230,6,5,L,G1,HR_049,4,,,,,,,,,,,
230,6,5,L,G1,HR_049,5,,,,,,,,,,,
230,6,5,R,G2,HR_017,1,,,,,,,,,,,
230,6,5,R,G2,HR_017,2,,,,,,,,,,,
230,6,5,R,G2,HR_017,3,,,,,,,,,,,
230,6,5,R,G2,HR_017,4,,,,,,,,,,,
230,6,5,R,G2,HR_017,5,,,,,,,,,,,
231,6,6,L,G1,HR_119,1,,,,,,,,,,,
231,6,6,L,G1,HR_119,2,,,,,,,,,,,
231,6,6,L,G1,HR_119,3,,,,,,,,,,,
231,6,6,L,G1,HR_119,4,,,,,,,,,,,
231,6,6,L,G1,HR_119,5,,,,,,,,,,,
231,6,6,R,G1,HR_051,1,,,,,,,,,,,
231,6,6,R,G1,HR_051,2,,,,,,,,,,,
231,6,6,R,G1,HR_051,3,,,,,,,,,,,
231,6,6,R,G1,HR_051,4,,,,,,,,,,,
231,6,6,R,G1,HR_051,5,,,,,,,,,,,
232,6,7,L,G2,HR_087,1,,,,,,,,,,,
232,6,7,L,G2,HR_087,2,,,,,,,,,,,
232,6,7,L,G2,HR_087,3,,,,,,,,,,,
232,6,7,L,G2,HR_087,4,,,,,,,,,,,
232,6,7,L,G2,HR_087,5,,,,,,,,,,,
232,6,7,R,G1,HR_107,1,,,,,,,,,,,
232,6,7,R,G1,HR_107,2,,,,,,,,,,,
232,6,7,R,G1,HR_107,3,,,,,,,,,,,
232,6,7,R,G1,HR_107,4,,,,,,,,,,,
232,6,7,R,G1,HR_107,5,,,,,,,,,,,
233,6,8,L,G1,HR_026,1,,,,,,,,,,,
233,6,8,L,G1,HR_026,2,,,,,,,,,,,
233,6,8,L,G1,HR_026,3,,,,,,,,,,,
233,6,8,L,G1,HR_026,4,,,,,,,,,,,
233,6,8,L,G1,HR_026,5,,,,,,,,,,,
233,6,8,R,G2,HR_034,1,,,,,,,,,,,
233,6,8,R,G2,HR_034,2,,,,,,,,,,,
233,6,8,R,G2,HR_034,3,,,,,,,,,,,
233,6,8,R,G2,HR_034,4,,,,,,,,,,,
233,6,8,R,G2,HR_034,5,,,,,,,,,,,
234,6,9,L,G1,HR_061,1,,,,,,,,,,,
234,6,9,L,G1,HR_061,2,,,,,,,,,,,
234,6,9,L,G1,HR_061,3,,,,,,,,,,,
234,6,9,L,G1,HR_061,4,,,,,,,,,,,
234,6,9,L,G1,HR_061,5,,,,,,,,,,,
234,6,9,R,G1,HR_142,1,,,,,,,,,,,
234,6,9,R,G1,HR_142,2,,,,,,,,,,,
234,6,9,R,G1,HR_142,3,,,,,,,,,,,
234,6,9,R,G1,HR_142,4,,,,,,,,,,,
234,6,9,R,G1,HR_142,5,,,,,,,,,,,
235,6,10,L,G2,HR_152,1,,,,,,,,,,,
235,6,10,L,G2,HR_152,2,,,,,,,,,,,
235,6,10,L,G2,HR_152,3,,,,,,,,,,,
235,6,10,L,G2,HR_152,4,,,,,,,,,,,
235,6,10,L,G2,HR_152,5,,,,,,,,,,,
235,6,10,R,G1,HR_110,1,,,,,,,,,,,
235,6,10,R,G1,HR_110,2,,,,,,,,,,,
235,6,10,R,G1,HR_110,3,,,,,,,,,,,
235,6,10,R,G1,HR_110,4,,,,,,,,,,,
235,6,10,R,G1,HR_110,5,,,,,,,,,,,
236,6,11,L,G2,HR_041,1,,,,,,,,,,,
236,6,11,L,G2,HR_041,2,,,,,,,,,,,
236,6,11,L,G2,HR_041,3,,,,,,,,,,,
236,6,11,L,G2,HR_041,4,,,,,,,,,,,
236,6,11,L,G2,HR_041,5,,,,,,,,,,,
236,6,11,R,G1,HR_182,1,,,,,,,,,,,
236,6,11,R,G1,HR_182,2,,,,,,,,,,,
236,6,11,R,G1,HR_182,3,,,,,,,,,,,
236,6,11,R,G1,HR_182,4,,,,,,,,,,,
236,6,11,R,G1,HR_182,5,,,,,,,,,,,
237,6,12,L,G1,HR_032,1,,,,,,,,,,,
237,6,12,L,G1,HR_032,2,,,,,,,,,,,
237,6,12,L,G1,HR_032,3,,,,,,,,,,,
237,6,12,L,G1,HR_032,4,,,,,,,,,,,
237,6,12,L,G1,HR_032,5,,,,,,,,,,,
237,6,12,R,G2,HR_118,1,,,,,,,,,,,
237,6,12,R,G2,HR_118,2,,,,,,,,,,,
237,6,12,R,G2,HR_118,3,,,,,,,,,,,
237,6,12,R,G2,HR_118,4,,,,,,,,,,,
237,6,12,R,G2,HR_118,5,,,,,,,,,,,
238,6,13,L,G2,HR_112,1,,,,,,,,,,,
238,6,13,L,G2,HR_112,2,,,,,,,,,,,
238,6,13,L,G2,HR_112,3,,,,,,,,,,,
238,6,13,L,G2,HR_112,4,,,,,,,,,,,
238,6,13,L,G2,HR_112,5,,,,,,,,,,,
238,6,13,R,G2,HR_162,1,,,,,,,,,,,
238,6,13,R,G2,HR_162,2,,,,,,,,,,,
238,6,13,R,G2,HR_162,3,,,,,,,,,,,
238,6,13,R,G2,HR_162,4,,,,,,,,,,,
238,6,13,R,G2,HR_162,5,,,,,,,,,,,
239,6,14,L,G2,HR_126,1,,,,,,,,,,,
239,6,14,L,G2,HR_126,2,,,,,,,,,,,
239,6,14,L,G2,HR_126,3,,,,,,,,,,,
239,6,14,L,G2,HR_126,4,,,,,,,,,,,
239,6,14,L,G2,HR_126,5,,,,,,,,,,,
239,6,14,R,G2,HR_027,1,,,,,,,,,,,
239,6,14,R,G2,HR_027,2,,,,,,,,,,,
239,6,14,R,G2,HR_027,3,,,,,,,,,,,
239,6,14,R,G2,HR_027,4,,,,,,,,,,,
239,6,14,R,G2,HR_027,5,,,,,,,,,,,
240,6,15,L,G2,HR_051,1,,,,,,,,,,,
240,6,15,L,G2,HR_051,2,,,,,,,,,,,
240,6,15,L,G2,HR_051,3,,,,,,,,,,,
240,6,15,L,G2,HR_051,4,,,,,,,,,,,
240,6,15,L,G2,HR_051,5,,,,,,,,,,,
240,6,15,R,G2,HR_142,1,,,,,,,,,,,
240,6,15,R,G2,HR_142,2,,,,,,,,,,,
240,6,15,R,G2,HR_142,3,,,,,,,,,,,
240,6,15,R,G2,HR_142,4,,,,,,,,,,,
240,6,15,R,G2,HR_142,5,,,,,,,,,,,
241,6,16,L,G1,HR_109,1,,,,,,,,,,,
241,6,16,L,G1,HR_109,2,,,,,,,,,,,
241,6,16,L,G1,HR_109,3,,,,,,,,,,,
241,6,16,L,G1,HR_109,4,,,,,,,,,,,
241,6,16,L,G1,HR_109,5,,,,,,,,,,,
241,6,16,R,G1,HR_181,1,,,,,,,,,,,
241,6,16,R,G1,HR_181,2,,,,,,,,,,,
241,6,16,R,G1,HR_181,3,,,,,,,,,,,
241,6,16,R,G1,HR_181,4,,,,,,,,,,,
241,6,16,R,G1,HR_181,5,,,,,,,,,,,
242,6,17,L,G2,HR_197,1,,,,,,,,,,,
242,6,17,L,G2,HR_197,2,,,,,,,,,,,
242,6,17,L,G2,HR_197,3,,,,,,,,,,,
242,6,17,L,G2,HR_197,4,,,,,,,,,,,
242,6,17,L,G2,HR_197,5,,,,,,,,,,,
242,6,17,R,G2,HR_071,1,,,,,,,,,,,
242,6,17,R,G2,HR_071,2,,,,,,,,,,,
242,6,17,R,G2,HR_071,3,,,,,,,,,,,
242,6,17,R,G2,HR_071,4,,,,,,,,,,,
242,6,17,R,G2,HR_071,5,,,,,,,,,,,
243,6,18,L,G1,HR_066,1,,,,,,,,,,,
243,6,18,L,G1,HR_066,2,,,,,,,,,,,
243,6,18,L,G1,HR_066,3,,,,,,,,,,,
243,6,18,L,G1,HR_066,4,,,,,,,,,,,
243,6,18,L,G1,HR_066,5,,,,,,,,,,,
243,6,18,R,G1,HR_146,1,,,,,,,,,,,
243,6,18,R,G1,HR_146,2,,,,,,,,,,,
243,6,18,R,G1,HR_146,3,,,,,,,,,,,
243,6,18,R,G1,HR_146,4,,,,,,,,,,,
243,6,18,R,G1,HR_146,5,,,,,,,,,,,
244,6,19,L,G2,HR_012,1,,,,,,,,,,,
244,6,19,L,G2,HR_012,2,,,,,,,,,,,
244,6,19,L,G2,HR_012,3,,,,,,,,,,,
244,6,19,L,G2,HR_012,4,,,,,,,,,,,
244,6,19,L,G2,HR_012,5,,,,,,,,,,,
244,6,19,R,G2,HR_004,1,,,,,,,,,,,
244,6,19,R,G2,HR_004,2,,,,,,,,,,,
244,6,19,R,G2,HR_004,3,,,,,,,,,,,
244,6,19,R,G2,HR_004,4,,,,,,,,,,,
244,6,19,R,G2,HR_004,5,,,,,,,,,,,
245,6,20,L,G1,HR_016,1,,,,,,,,,,,
245,6,20,L,G1,HR_016,2,,,,,,,,,,,
245,6,20,L,G1,HR_016,3,,,,,,,,,,,
245,6,20,L,G1,HR_016,4,,,,,,,,,,,
245,6,20,L,G1,HR_016,5,,,,,,,,,,,
245,6,20,R,G1,HR_059,1,,,,,,,,,,,
245,6,20,R,G1,HR_059,2,,,,,,,,,,,
245,6,20,R,G1,HR_059,3,,,,,,,,,,,
245,6,20,R,G1,HR_059,4,,,,,,,,,,,
245,6,20,R,G1,HR_059,5,,,,,,,,,,,
246,6,21,L,G1,HR_201,1,,,,,,,,,,,
246,6,21,L,G1,HR_201,2,,,,,,,,,,,
246,6,21,L,G1,HR_201,3,,,,,,,,,,,
246,6,21,L,G1,HR_201,4,,,,,,,,,,,
246,6,21,L,G1,HR_201,5,,,,,,,,,,,
246,6,21,R,G2,HR_049,1,,,,,,,,,,,
246,6,21,R,G2,HR_049,2,,,,,,,,,,,
246,6,21,R,G2,HR_049,3,,,,,,,,,,,
246,6,21,R,G2,HR_049,4,,,,,,,,,,,
246,6,21,R,G2,HR_049,5,,,,,,,,,,,
247,6,22,L,G1,HR_108,1,,,,,,,,,,,
247,6,22,L,G1,HR_108,2,,,,,,,,,,,
247,6,22,L,G1,HR_108,3,,,,,,,,,,,
247,6,22,L,G1,HR_108,4,,,,,,,,,,,
247,6,22,L,G1,HR_108,5,,,,,,,,,,,
247,6,22,R,G1,HR_195,1,,,,,,,,,,,
247,6,22,R,G1,HR_195,2,,,,,,,,,,,
247,6,22,R,G1,HR_195,3,,,,,,,,,,,
247,6,22,R,G1,HR_195,4,,,,,,,,,,,
247,6,22,R,G1,HR_195,5,,,,,,,,,,,
248,6,23,L,G1,HR_066,1,,,,,,,,,,,
248,6,23,L,G1,HR_066,2,,,,,,,,,,,
248,6,23,L,G1,HR_066,3,,,,,,,,,,,
248,6,23,L,G1,HR_066,4,,,,,,,,,,,
248,6,23,L,G1,HR_066,5,,,,,,,,,,,
248,6,23,R,G2,HR_119,1,,,,,,,,,,,
248,6,23,R,G2,HR_119,2,,,,,,,,,,,
248,6,23,R,G2,HR_119,3,,,,,,,,,,,
248,6,23,R,G2,HR_119,4,,,,,,,,,,,
248,6,23,R,G2,HR_119,5,,,,,,,,,,,
249,6,24,L,G1,HR_072,1,,,,,,,,,,,
249,6,24,L,G1,HR_072,2,,,,,,,,,,,
249,6,24,L,G1,HR_072,3,,,,,,,,,,,
249,6,24,L,G1,HR_072,4,,,,,,,,,,,
249,6,24,L,G1,HR_072,5,,,,,,,,,,,
249,6,24,R,G2,HR_037,1,,,,,,,,,,,
249,6,24,R,G2,HR_037,2,,,,,,,,,,,
249,6,24,R,G2,HR_037,3,,,,,,,,,,,
249,6,24,R,G2,HR_037,4,,,,,,,,,,,
249,6,24,R,G2,HR_037,5,,,,,,,,,,,
250,6,25,L,G2,HR_070,1,,,,,,,,,,,
250,6,25,L,G2,HR_070,2,,,,,,,,,,,
250,6,25,L,G2,HR_070,3,,,,,,,,,,,
250,6,25,L,G2,HR_070,4,,,,,,,,,,,
250,6,25,L,G2,HR_070,5,,,,,,,,,,,
250,6,25,R,G1,HR_072,1,,,,,,,,,,,
250,6,25,R,G1,HR_072,2,,,,,,,,,,,
250,6,25,R,G1,HR_072,3,,,,,,,,,,,
250,6,25,R,G1,HR_072,4,,,,,,,,,,,
250,6,25,R,G1,HR_072,5,,,,,,,,,,,
251,6,26,L,G1,HR_015,1,,,,,,,,,,,
251,6,26,L,G1,HR_015,2,,,,,,,,,,,
251,6,26,L,G1,HR_015,3,,,,,,,,,,,
251,6,26,L,G1,HR_015,4,,,,,,,,,,,
251,6,26,L,G1,HR_015,5,,,,,,,,,,,
251,6,26,R,G2,HR_178,1,,,,,,,,,,,
251,6,26,R,G2,HR_178,2,,,,,,,,,,,
251,6,26,R,G2,HR_178,3,,,,,,,,,,,
251,6,26,R,G2,HR_178,4,,,,,,,,,,,
251,6,26,R,G2,HR_178,5,,,,,,,,,,,
252,6,27,L,G2,HR_085,1,,,,,,,,,,,
252,6,27,L,G2,HR_085,2,,,,,,,,,,,
252,6,27,L,G2,HR_085,3,,,,,,,,,,,
252,6,27,L,G2,HR_085,4,,,,,,,,,,,
252,6,27,L,G2,HR_085,5,,,,,,,,,,,
252,6,27,R,G1,HR_190,1,,,,,,,,,,,
252,6,27,R,G1,HR_190,2,,,,,,,,,,,
252,6,27,R,G1,HR_190,3,,,,,,,,,,,
252,6,27,R,G1,HR_190,4,,,,,,,,,,,
252,6,27,R,G1,HR_190,5,,,,,,,,,,,
253,6,28,L,G2,HR_014,1,,,,,,,,,,,
253,6,28,L,G2,HR_014,2,,,,,,,,,,,
253,6,28,L,G2,HR_014,3,,,,,,,,,,,
253,6,28,L,G2,HR_014,4,,,,,,,,,,,
253,6,28,L,G2,HR_014,5,,,,,,,,,,,
253,6,28,R,G1,HR_129,1,,,,,,,,,,,
253,6,28,R,G1,HR_129,2,,,,,,,,,,,
253,6,28,R,G1,HR_129,3,,,,,,,,,,,
253,6,28,R,G1,HR_129,4,,,,,,,,,,,
253,6,28,R,G1,HR_129,5,,,,,,,,,,,
254,6,29,L,G2,HR_161,1,,,,,,,,,,,
254,6,29,L,G2,HR_161,2,,,,,,,,,,,
