Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
37,1,37,R,G1,HR_147,5,,,,,,,,,,,,,,,
38,1,38,L,G1,HR_197,1,,,,,,,,,,,,,,,
38,1,38,L,G1,HR_197,2,,,,4/20,,,,,,,,,,,
38,1,38,L,G1,HR_197,3,3,,4/5,4/20,,,,,,4/5,,,,5/16,male sterile
38,1,38,L,G1,HR_197,4,,,,4/20,,,,,,,,,,,
38,1,38,L,G1,HR_197,5,,,,4/20,05/04,,,,05/05,,,,,,
38,1,38,R,G2,HR_168,1,1,,4/5,4/20,05/04,,,,,4/5,,,,6/1,
38,1,38,R,G2,HR_168,2,,,,,,,,,,,,,,,
38,1,38,R,G2,HR_168,3,,,,,,,,,,,,,,,
38,1,38,R,G2,HR_168,4,,,,4/20,,,,,,,,,,,
38,1,38,R,G2,HR_168,5,,,,,,,,,,,,,,,
39,1,39,L,G1,HR_156,1,,,,,,,,,,,,,,,
39,1,39,L,G1,HR_156,2,2,,,4/20,,,,,,4/20,,,,6/1,
39,1,39,L,G1,HR_156,3,,,4/5,4/20,,,,,,4/5,,,,,
39,1,39,L,G1,HR_156,4,,,4/5,4/20,,,,,05/05,,,,,,
39,1,39,L,G1,HR_156,5,,,,,,,,,,,,,,,
39,1,39,R,G1,HR_158,1,,,4/5,4/20,,,,,05/05,4/5,,,,,
39,1,39,R,G1,HR_158,2,,,,,,,,,,,,,,,
39,1,39,R,G1,HR_158,3,,,,,,,,,,,,,,,
39,1,39,R,G1,HR_158,4,,,,,,,,,,,,,,,
39,1,39,R,G1,HR_158,5,5,,,,,,,,,,,,,5/16,
40,1,40,L,G1,HR_065,1,,,4/5,4/20,05/04,,,,05/05,,,,,,
40,1,40,L,G1,HR_065,2,,,4/5,4/20,,,,,,4/5,,,,,
40,1,40,L,G1,HR_065,3,3,,,4/20,,,,,,,,,,6/1,
40,1,40,L,G1,HR_065,4,,,,,,,,,,,,,,,
40,1,40,L,G1,HR_065,5,,,4/5,4/20,,,,,,,,,,,
40,1,40,R,G1,HR_115,1,,,4/5,4/20,05/04,,,,05/05,,,,,,
40,1,40,R,G1,HR_115,2,,,4/5,4/20,05/04,,,,,4/5,,,,,
40,1,40,R,G1,HR_115,3,3,,,4/20,,,,,,,,,,6/1,
40,1,40,R,G1,HR_115,4,,,,4/20,,,,,,,,,,,
40,1,40,R,G1,HR_115,5,,,4/5,4/20,,,,,,,,,,,
41,1,41,L,G1,HR_070,1,,,,,,,,,,,,,,,
41,1,41,L,G1,HR_070,2,,,,,,,,,,,,,,,
41,1,41,L,G1,HR_070,3,,,,,,,,,,,,,,,
41,1,41,L,G1,HR_070,4,,,,,,,,,,,,,,,
41,1,41,L,G1,HR_070,5,,,,,,,,,,,,,,,
41,1,41,R,G1,HR_033,1,,,,4/20,05/04,,,,05/05,,,,,,
41,1,41,R,G1,HR_033,2,2,,,,,,,,,,,,,6/1,
41,1,41,R,G1,HR_033,3,,,,4/20,,,,,,,,,,,
41,1,41,R,G1,HR_033,4,,,4/5,,,,,,,4/5,,,,,
41,1,41,R,G1,HR_033,5,,,,4/20,,,,,,,,,,,
42,1,42,L,G2,HR_184,1,,,4/5,4/20,,,,,,,,,,,
42,1,42,L,G2,HR_184,2,,,4/5,,,,,,05/05,,,,,,
42,1,42,L,G2,HR_184,3,,,4/5,4/20,,,,,,,,,,,
42,1,42,L,G2,HR_184,4,4,,4/5,4/20,,,,,,4/5,,,,5/16,
42,1,42,L,G2,HR_184,5,,,4/5,4/20,,,,,,,,,,,
42,1,42,R,G1,HR_135,1,,,,,,,,,,,,,,,
42,1,42,R,G1,HR_135,2,,,4/5,,,,,,,,,,,,
42,1,42,R,G1,HR_135,3,,,,,,,,,,,,,,,
42,1,42,R,G1,HR_135,4,4,,4/5,4/20,,,,,,4/5,,,,6/1,
42,1,42,R,G1,HR_135,5,,,,,,,,,,,,,,,
43,1,43,L,G1,HR_178,1,,,,4/20,,,,,,,,,,,
43,1,43,L,G1,HR_178,2,,,,4/20,,,,,05/05,,,,,,
43,1,43,L,G1,HR_178,3,,,4/5,4/20,,,,,,4/5,,,,,
43,1,43,L,G1,HR_178,4,4,,4/5,4/20,,,,,,4/5,,,,5/16,
43,1,43,L,G1,HR_178,5,,,,4/20,,,,,,,,,,,
43,1,43,R,G1,HR_116,1,,,,4/20,,,,,,,,,,,
43,1,43,R,G1,HR_116,2,,,4/5,4/20,,,,,,4/5,,,,,
43,1,43,R,G1,HR_116,3,,,,4/20,,,,,,,,,,,
43,1,43,R,G1,HR_116,4,4,,,4/20,,,,,,,,,,5/16,
43,1,43,R,G1,HR_116,5,,,4/5,4/20,05/04,05/16,,,05/05,,2,1,,,
44,1,44,L,G2,HR_101,1,,,,,,,,,,,,,,,
44,1,44,L,G2,HR_101,2,,,,,,,,,,,,,,,
44,1,44,L,G2,HR_101,3,3,,4/5,4/20,,,,,,4/5,,,,6/1,
44,1,44,L,G2,HR_101,4,,,,4/20,,,,,,,,,,,
44,1,44,L,G2,HR_101,5,,,,,,,,,,,,,,,
44,1,44,R,G1,HR_018,1,,,4/5,4/20,,,,,5/16,,,,,,
44,1,44,R,G1,HR_018,2,,,,,,,,,,,,,,,
44,1,44,R,G1,HR_018,3,,,,,,,,,,,,,,,
44,1,44,R,G1,HR_018,4,,,,4/20,,,,,,,,,,,
44,1,44,R,G1,HR_018,5,5,,4/5,4/20,,,,,,4/5,,,,6/1,male sterile
45,1,45,L,G2,HR_037,1,,,,4/20,,,,,,,,,,,
45,1,45,L,G2,HR_037,2,2,,,4/20,,,,,,4/20,,,,,
45,1,45,L,G2,HR_037,3,,,4/5,,,,,,,4/5,,,,6/14,
45,1,45,L,G2,HR_037,4,,,4/5,4/20,,,,,,,,,,,
45,1,45,L,G2,HR_037,5,,,4/5,4/20,,,,,5/16,,,,,,
45,1,45,R,G1,HR_071,1,,,,4/20,,,,,,,,,,,
45,1,45,R,G1,HR_071,2,,,4/5,4/20,,,,,05/05,4/20,,,,,
45,1,45,R,G1,HR_071,3,,,,4/20,,,,,,,,,,,
45,1,45,R,G1,HR_071,4,4,,,4/20,05/04,,,,,,,,,6/1,
45,1,45,R,G1,HR_071,5,,,,,,,,,,,,,,,
46,2,1,L,G1,HR_059,1,,,,4/20,,,,,,,,,,,
46,2,1,L,G1,HR_059,2,,,,,,,,,,,,,,,
46,2,1,L,G1,HR_059,3,3,,4/5,4/20,05/04,05/16,,,,4/5,1,1,,6/1,
46,2,1,L,G1,HR_059,4,,,,,,,,,,,,,,,
46,2,1,L,G1,HR_059,5,,,4/5,4/20,05/04,,,,05/05,,1,,,,
46,2,1,R,G2,HR_139,1,,,4/5,4/20,,,,,,,,,,,
46,2,1,R,G2,HR_139,2,,,,4/20,,,,,05/05,,,,,,
46,2,1,R,G2,HR_139,3,,,4/5,4/20,,,,,,,,,,,
46,2,1,R,G2,HR_139,4,,,4/5,4/20,,,,,,,,,,,
46,2,1,R,G2,HR_139,5,5,,4/5,4/20,05/04,,,,,4/5,1,,,6/1,
47,2,2,L,G1,HR_114,1,,,,,,,,,,,,,,,
47,2,2,L,G1,HR_114,2,,,,,,,,,,,,,,,
47,2,2,L,G1,HR_114,3,,,,,,,,,,,,,,,
47,2,2,L,G1,HR_114,4,,,4/5,,,,,,,,,,,,
47,2,2,L,G1,HR_114,5,5,,4/5,,,,,,,4/5,,,,5/16,
47,2,2,R,G2,HR_053,1,,,,4/20,,,,,,,,,,,
47,2,2,R,G2,HR_053,2,,,4/5,4/20,,,,,,,,,,,
47,2,2,R,G2,HR_053,3,3,,4/5,4/20,,,,,,4/5,,,,5/16,
47,2,2,R,G2,HR_053,4,,,4/5,4/20,,,,,,,,,,,
47,2,2,R,G2,HR_053,5,,,4/5,4/20,,,,,,,,,,,
48,2,3,L,G2,HR_146,1,1,,,4/20,05/04,,,,,4/20,2,,,6/1,
48,2,3,L,G2,HR_146,2,,,4/5,,,,,,,,,,,,
48,2,3,L,G2,HR_146,3,,,,4/20,05/04,,,,05/05,,4,,,,
48,2,3,L,G2,HR_146,4,,,,4/20,,,,,,,,,,,
48,2,3,L,G2,HR_146,5,,,,,,,,,,,,,,,
48,2,3,R,G1,HR_182,1,1,,4/5,4/20,05/04,,,,,4/5,,,,6/1,
48,2,3,R,G1,HR_182,2,,,,4/20,,,,,,,,,,,
48,2,3,R,G1,HR_182,3,,,,4/20,05/04,,,,05/05,,,,,,
48,2,3,R,G1,HR_182,4,,,,4/20,,,,,,,,,,,
48,2,3,R,G1,HR_182,5,,,,,,,,,,,,,,,
49,2,4,L,G1,HR_156,1,,,,4/20,,,,,,,,,,,
49,2,4,L,G1,HR_156,2,2,,,4/20,,,,,,4/20,,,,6/1,
49,2,4,L,G1,HR_156,3,,,,4/20,,,,,,,,,,,
49,2,4,L,G1,HR_156,4,,,,4/20,,,,,05/05,,,,,,
49,2,4,L,G1,HR_156,5,,,,,,,,,,,,,,,
49,2,4,R,G2,HR_026,1,,,4/5,4/20,,,,,05/05,,,,,,
49,2,4,R,G2,HR_026,2,,,4/5,4/20,,,,,,4/5,,,,,
49,2,4,R,G2,HR_026,3,3,,,4/20,,,,,,4/20,,,,6/1,
49,2,4,R,G2,HR_026,4,,,,,,,,,,,,,,,
49,2,4,R,G2,HR_026,5,,,,,,,,,,,,,,,
50,2,5,L,G2,HR_152,1,,,,,,,,,,,,,,,
50,2,5,L,G2,HR_152,2,2,,4/5,4/20,,,,,,4/5,,,,6/1,
50,2,5,L,G2,HR_152,3,,,4/5,4/20,,,,,,,,,,,
50,2,5,L,G2,HR_152,4,,,,4/20,,,,,05/05,,,,,,
50,2,5,L,G2,HR_152,5,,,,,,,,,,,,,,,
50,2,5,R,G1,HR_009,1,,,4/5,,,,,,,,,,,,
50,2,5,R,G1,HR_009,2,,,4/5,4/20,,,,,05/05,,,,,,
50,2,5,R,G1,HR_009,3,3,,4/5,4/20,,,,,,4/5,,,,6/1,"photo retake on 4-20, to confirm our plant"
50,2,5,R,G1,HR_009,4,,,,4/20,,,,,,,,,,,
50,2,5,R,G1,HR_009,5,,,4/5,4/20,,,,,,,,,,,
51,2,6,L,G2,HR_058,1,,,,4/20,05/04,,,,,,,,,,
51,2,6,L,G2,HR_058,2,,,,4/20,,,,,05/05,,,,,,
51,2,6,L,G2,HR_058,3,,,,4/20,,,,,,,,,,,
51,2,6,L,G2,HR_058,4,,,,4/20,,,,,,,,,,,
51,2,6,L,G2,HR_058,5,5,,4/5,4/20,,,,,,4/20,,,,6/1,
51,2,6,R,G2,HR_036,1,,,4/5,,,,,,,,,,,,
51,2,6,R,G2,HR_036,2,,,4/5,4/20,,,,,,,,,,,
51,2,6,R,G2,HR_036,3,,,4/5,4/20,,,,,,,,,,,
51,2,6,R,G2,HR_036,4,4,,4/5,4/20,,,,,,4/5,,,,5/16,
51,2,6,R,G2,HR_036,5,,,,,,,,,,,,,,,
52,2,7,L,G1,HR_145,1,1,,,4/20,05/04,,,,,,,,,6/1,
52,2,7,L,G1,HR_145,2,,,,,,,,,,,,,,,
52,2,7,L,G1,HR_145,3,,,,,,,,,,,,,,,
52,2,7,L,G1,HR_145,4,,,,,,,,,,,,,,,
52,2,7,L,G1,HR_145,5,,,4/5,4/20,,,,,,4/5,,,,,
52,2,7,R,G2,HR_126,1,,,4/5,,,,,,,4/5,,,,,
52,2,7,R,G2,HR_126,2,,,4/5,4/20,,,,,,,,,,,
52,2,7,R,G2,HR_126,3,,,,,,,,,,,,,,,
52,2,7,R,G2,HR_126,4,4,,4/5,4/20,,,,,,,,,,"5/16/, 6/1",
52,2,7,R,G2,HR_126,5,,,,,,,,,05/05,,,,,,
53,2,8,L,G2,HR_049,1,,,,,,,,,,,,,,,
53,2,8,L,G2,HR_049,2,2,,,4/20,,,,,,,,,,6/1,
53,2,8,L,G2,HR_049,3,,,,,,,,,,,,,,,
53,2,8,L,G2,HR_049,4,,,4/5,4/20,,,,,,,,,,,
53,2,8,L,G2,HR_049,5,,,4/5,4/20,,,,,5/5,4/5,,,,,
53,2,8,R,G1,HR_155,1,,,,,,,,,,,,,,,
53,2,8,R,G1,HR_155,2,,,,4/20,05/04,,,,05/05,,,,,,
53,2,8,R,G1,HR_155,3,3,,4/5,4/20,05/04,,,,,4/5,,,,6/1,
53,2,8,R,G1,HR_155,4,,,4/5,4/20,,,,,,,,,,,
53,2,8,R,G1,HR_155,5,,,4/5,4/20,,,,,,,,,,,
54,2,9,L,G1,HR_169,1,,,4/5,4/20,,,,,,4/5,,,,,
54,2,9,L,G1,HR_169,2,,,,,,,,,,,,,,,
54,2,9,L,G1,HR_169,3,,,4/5,4/20,,,,,,4/5,,,,,
54,2,9,L,G1,HR_169,4,4,,,4/20,,,,,,4/20,,,,6/1,
54,2,9,L,G1,HR_169,5,,,,4/20,,,,,,,,,,,
54,2,9,R,G2,HR_179,1,,,,4/20,,,,,,,,,,,
54,2,9,R,G2,HR_179,2,,,,4/20,,,,,,,,,,,
54,2,9,R,G2,HR_179,3,3,,,4/20,,,,,,4/20,,,,6/14,
54,2,9,R,G2,HR_179,4,,,4/5,4/20,,,,,,4/5,,,,,
54,2,9,R,G2,HR_179,5,,,,,,,,,,,,,,,
55,2,10,L,G1,HR_007,1,,,,4/20,,,,,,,,,,,
55,2,10,L,G1,HR_007,2,,,,4/20,,,,,,,,,,,
55,2,10,L,G1,HR_007,3,3,,,4/20,,,,,,4/20,,,,6/1,
55,2,10,L,G1,HR_007,4,,,4/5,4/20,,,,,,4/5,,,,,
55,2,10,L,G1,HR_007,5,,,,4/20,,,,,05/05,,,,,,
55,2,10,R,G1,HR_153,1,,,4/5,4/20,,,,,,,,,,,
55,2,10,R,G1,HR_153,2,2,,4/5,4/20,,,,,,4/5,,,,6/1,
55,2,10,R,G1,HR_153,3,,,4/5,4/20,,,,,,,,,,,
55,2,10,R,G1,HR_153,4,,,4/5,4/20,,,,,05/05,,,,,,
55,2,10,R,G1,HR_153,5,,,4/5,4/20,,,,,,,,,,,
56,2,11,L,G2,HR_007,1,,,,4/20,,,,,05/05,,,,,,
56,2,11,L,G2,HR_007,2,,,4/5,4/20,,,,,,,,,,6/14,
56,2,11,L,G2,HR_007,3,,,,4/20,,,,,,,,,,,
56,2,11,L,G2,HR_007,4,,,,,,,,,,,,,,,
56,2,11,L,G2,HR_007,5,5,,,,,,,,,,,,,,
56,2,11,R,G1,HR_036,1,,,,4/20,,,,,,,,,,,
56,2,11,R,G1,HR_036,2,,,,4/20,,,,,05/05,,,,,,
56,2,11,R,G1,HR_036,3,,,,4/20,,,,,,,,,,,
56,2,11,R,G1,HR_036,4,,,,4/20,,,,,,,,,,,
56,2,11,R,G1,HR_036,5,5,,4/5,4/20,,,,,,4/5,,,,6/1,
57,2,12,L,G1,HR_001,1,,,,4/20,05/04,,,,05/05,,,,,6/14,
57,2,12,L,G1,HR_001,2,,,,,,,,,,,,,,,
57,2,12,L,G1,HR_001,3,3,,4/5,,,,,,,4/5,,,,,"photo retaken 4-20, to make sure our plant"
57,2,12,L,G1,HR_001,4,,,,,,,,,,,,,,,
57,2,12,L,G1,HR_001,5,,,,,,,,,,,,,,,
57,2,12,R,G1,HR_168,1,1,,,4/20,,,,,,4/20,,,,6/1,
57,2,12,R,G1,HR_168,2,,,,,,,,,,,,,,,
57,2,12,R,G1,HR_168,3,,,,4/20,,,,,05/05,,,,,,
57,2,12,R,G1,HR_168,4,,,4/5,4/20,,,,,,,,,,,
57,2,12,R,G1,HR_168,5,,,4/5,4/20,,,,,,4/5,,,,,
58,2,13,L,G2,HR_034,1,1,,,4/20,,,,,,4/20,,,,6/14,
58,2,13,L,G2,HR_034,2,,,,4/20,,,,,,,,,,,
58,2,13,L,G2,HR_034,3,,,,,,,,,,,,,,,
58,2,13,L,G2,HR_034,4,,,,4/20,,,,,,,,,,,
58,2,13,L,G2,HR_034,5,,,,,,,,,,,,,,,
58,2,13,R,G2,HR_088,1,,,,4/20,,,,,05/05,,,,,,
58,2,13,R,G2,HR_088,2,,,,,,,,,,,,,,,
58,2,13,R,G2,HR_088,3,3,,,4/20,,,,,,4/20,,,,"5/16, 6/1",
58,2,13,R,G2,HR_088,4,,,,4/20,,,,,,,,,,,
58,2,13,R,G2,HR_088,5,,,,,,,,,,,,,,,
59,2,14,L,G1,HR_108,1,,,,4/20,,,,,,,,,,,
59,2,14,L,G1,HR_108,2,,,4/5,,,,,,,4/5,,,,,
59,2,14,L,G1,HR_108,3,,,,4/20,,,,,,,,,,,
59,2,14,L,G1,HR_108,4,,,,,,,,,,,,,,,
59,2,14,L,G1,HR_108,5,5,,,4/20,,,,,,,,,,6/1,
59,2,14,R,G1,HR_035,1,,,,,,,,,,,,,,,
59,2,14,R,G1,HR_035,2,,,4/5,4/20,,,,,,,,,,,
59,2,14,R,G1,HR_035,3,,,,4/20,,,,,,,,,,,
59,2,14,R,G1,HR_035,4,4,,4/5,4/20,,,,,,4/5,,,,6/1,
59,2,14,R,G1,HR_035,5,,,,,,,,,,,,,,,
60,2,15,L,G1,HR_105,1,,,,4/20,,,,,,,,,,,
60,2,15,L,G1,HR_105,2,2,,4/5,4/20,,,,,,4/5,,,,6/1,
60,2,15,L,G1,HR_105,3,,,,,,,,,,,,,,,
60,2,15,L,G1,HR_105,4,,,,,,,,,,,,,,,
60,2,15,L,G1,HR_105,5,,,,,,,,,,,,,,,
60,2,15,R,G2,HR_104,1,,,,,,,,,,,,,,,
60,2,15,R,G2,HR_104,2,2,,,4/20,,,,,,4/20,,,,6/1,
60,2,15,R,G2,HR_104,3,,,4/5,4/20,,,,,,4/5,,,,,
60,2,15,R,G2,HR_104,4,,,,4/20,,,,,,,,,,,
60,2,15,R,G2,HR_104,5,,,,4/20,,,,,,,,,,,
61,2,16,L,G1,HR_026,1,1,,,4/20,,,,,,4/20,,,,6/1,
61,2,16,L,G1,HR_026,2,,,,4/20,,,,,,,,,,,
61,2,16,L,G1,HR_026,3,,,,4/20,,,,,,,,,,,
61,2,16,L,G1,HR_026,4,,,,,,,,,,,,,,,
61,2,16,L,G1,HR_026,5,,,,,,,,,,,,,,,
61,2,16,R,G2,HR_019,1,,,,4/20,,,,,,,,,,,
61,2,16,R,G2,HR_019,2,,,,4/20,,,,,,,,,,,
61,2,16,R,G2,HR_019,3,3,,4/5,4/20,,,,,,4/20,,,,5/16,
61,2,16,R,G2,HR_019,4,,,,,,,,,,,,,,,
61,2,16,R,G2,HR_019,5,,,,,,,,,,,,,,,
62,2,17,L,G2,HR_028,1,,,,4/20,,,,,,,,,,,
62,2,17,L,G2,HR_028,2,2,,,4/20,,,,,,,,,,5/16,
62,2,17,L,G2,HR_028,3,,,,4/20,,,,,,,,,,,
62,2,17,L,G2,HR_028,4,,,,4/20,,,,,,,,,,,
62,2,17,L,G2,HR_028,5,,,4/5,4/20,,,,,,4/5,,,,,
62,2,17,R,G2,HR_168,1,,,,,,,,,,,,,,,
62,2,17,R,G2,HR_168,2,,,,,,,,,,,,,,,
62,2,17,R,G2,HR_168,3,,,,4/20,,,,,,,,,,,
62,2,17,R,G2,HR_168,4,4,,,4/20,,,,,,4/20,,,,5/16,
62,2,17,R,G2,HR_168,5,,,,4/20,,,,,,,,,,,
63,2,18,L,G1,HR_103,1,,,,4/20,,,,,,,,,,,
63,2,18,L,G1,HR_103,2,,,,,,,,,,,,,,,
63,2,18,L,G1,HR_103,3,,,,,,,,,,,,,,,
63,2,18,L,G1,HR_103,4,,,,4/20,,,,,,4/20,,,,,
63,2,18,L,G1,HR_103,5,5,,,4/20,,,,,,,,,,5/16,
63,2,18,R,G2,HR_068,1,,,,,,,,,,,,,,,
63,2,18,R,G2,HR_068,2,,,,,,,,,,,,,,,
63,2,18,R,G2,HR_068,3,,,4/5,4/20,,,,,,4/5,,,,,
63,2,18,R,G2,HR_068,4,4,,,4/20,05/04,,,,,4/20,,,,6/14,
63,2,18,R,G2,HR_068,5,,,,,,,,,,,,,,,
64,2,19,L,G1,HR_021,1,,,,,,,,,,,,,,,
64,2,19,L,G1,HR_021,2,,,,,,,,,,,,,,,
64,2,19,L,G1,HR_021,3,3,,,4/20,,,,,,4/20,,,,5/16,
64,2,19,L,G1,HR_021,4,,,4/5,4/20,05/04,,,,05/05,4/5,,,,,
64,2,19,L,G1,HR_021,5,,,,,,,,,,,,,,,
64,2,19,R,G1,HR_195,1,,,,,,,,,,,,,,,
64,2,19,R,G1,HR_195,2,,,,4/20,,,,,,,,,,,
64,2,19,R,G1,HR_195,3,,,,,,,,,,,,,,,
64,2,19,R,G1,HR_195,4,4,,,4/20,,,,,,4/20,,,,5/16,
64,2,19,R,G1,HR_195,5,,,,,,,,,,,,,,,
65,2,20,L,G1,HR_175,1,,,,,,,,,,,,,,,
65,2,20,L,G1,HR_175,2,,,,,,,,,,,,,,,
65,2,20,L,G1,HR_175,3,,,,4/20,,,,,05/05,4/20,,,,,
65,2,20,L,G1,HR_175,4,4,,,4/20,,,,,,,,,,5/16,
65,2,20,L,G1,HR_175,5,,,,4/20,,,,,,,,,,,
65,2,20,R,G2,HR_067,1,,,,4/20,,,,,,,,,,,
65,2,20,R,G2,HR_067,2,,,,4/20,,,,,,,,,,,
65,2,20,R,G2,HR_067,3,3,,4/5,,,,,,,4/5,,,,5/16,
65,2,20,R,G2,HR_067,4,,,,4/20,,,,,,,,,,,
65,2,20,R,G2,HR_067,5,,,,4/20,,,,,,,,,,,
66,2,21,L,G2,HR_145,1,,,,,,,,,05/05,,,,,,
66,2,21,L,G2,HR_145,2,2,,,4/20,,,,,,,,,,6/14,fitness chosen remotely
66,2,21,L,G2,HR_145,3,,,,,,,,,,,,,,,
66,2,21,L,G2,HR_145,4,,,,,,,,,,,,,,,
66,2,21,L,G2,HR_145,5,,,,,,,,,,,,,,,
66,2,21,R,G2,HR_040,1,,,,,,,,,,,,,,,
66,2,21,R,G2,HR_040,2,,,4/5,4/20,,,,,,4/5,,,,,
66,2,21,R,G2,HR_040,3,3,,,,,,,,,,,,,5/16,
66,2,21,R,G2,HR_040,4,,,4/5,4/20,,,,,,,,,,,
66,2,21,R,G2,HR_040,5,,,4/5,4/20,05/04,,,,05/05,,,,,,
67,2,22,L,G2,HR_068,1,,,,4/20,05/04,,,,,,,,,,
67,2,22,L,G2,HR_068,2,,,,4/20,05/04,,,,05/05,,,,,,
67,2,22,L,G2,HR_068,3,,,,4/20,,,,,,,,,,,
67,2,22,L,G2,HR_068,4,4,,,4/20,,,,,,,,,,5/16,
67,2,22,L,G2,HR_068,5,,,,4/20,,,,,,4/20,,,,,
67,2,22,R,G1,HR_153,1,,,,,,,,,,,,,,,
67,2,22,R,G1,HR_153,2,,,,,,,,,,,,,,,
67,2,22,R,G1,HR_153,3,,,,4/20,,,,,,,,,,,
67,2,22,R,G1,HR_153,4,,,4/5,4/20,,,,,,,,,,,
67,2,22,R,G1,HR_153,5,5,,4/5,4/20,,,,,,4/5,,,,6/1,
68,2,23,L,G1,HR_044,1,,,,4/20,,,,,05/05,,,,,,
68,2,23,L,G1,HR_044,2,,,,,,,,,,,,,,,
68,2,23,L,G1,HR_044,3,,,,4/20,,,,,,,,,,,
68,2,23,L,G1,HR_044,4,,,,4/20,,,,,,,,,,,
68,2,23,L,G1,HR_044,5,5,,4/5,4/20,05/04,,,,,4/5,,,,5/16,
68,2,23,R,G2,HR_149,1,1,,,4/20,,,,,,4/20,,,,5/16,
68,2,23,R,G2,HR_149,2,,,,,,,,,,,,,,,
68,2,23,R,G2,HR_149,3,,,,,,,,,,,,,,,
68,2,23,R,G2,HR_149,4,,,,,,,,,,,,,,,
68,2,23,R,G2,HR_149,5,,,,4/20,,,,,,,,,,,
69,2,24,L,G1,HR_010,1,,,,,,,,,,,,,,,
69,2,24,L,G1,HR_010,2,,,,,,,,,,,,,,,
69,2,24,L,G1,HR_010,3,3,,,4/20,05/04,,,,,4/20,2,,,6/1,
69,2,24,L,G1,HR_010,4,,,,,,,,,,,,,,,
69,2,24,L,G1,HR_010,5,,,,,,,,,,,,,,,
69,2,24,R,G2,HR_015,1,1,,,,05/04,,,,,,,,,,
69,2,24,R,G2,HR_015,2,,,,,,,,,,,,,,,
69,2,24,R,G2,HR_015,3,,,4/5,4/20,05/04,,,,05/05,4/5,,,,,
69,2,24,R,G2,HR_015,4,,,,4/20,,,,,,,,,,6/14,
69,2,24,R,G2,HR_015,5,,,,,,,,,,,,,,,
70,2,25,L,G2,HR_065,1,,,,,,,,,,,,,,,
70,2,25,L,G2,HR_065,2,,,,4/20,,,,,05/05,,,,,,
70,2,25,L,G2,HR_065,3,,,,4/20,,,,,,,,,,,
70,2,25,L,G2,HR_065,4,4,,,4/20,,,,,,4/20,,,,6/1,
70,2,25,L,G2,HR_065,5,,,,,,,,,,,,,,,
70,2,25,R,G1,HR_174,1,,,,4/20,,,,,,,,,,,
70,2,25,R,G1,HR_174,2,,,,,,,,,,,,,,,
70,2,25,R,G1,HR_174,3,,,,4/20,,,,,,,,,,,
70,2,25,R,G1,HR_174,4,,,,4/20,05/04,,,,05/05,,2,,,,
70,2,25,R,G1,HR_174,5,5,,,4/20,05/04,,6/1,,,4/20,1,,1,6/1,
71,2,26,L,G1,HR_065,1,,,,4/20,,,,,,,,,,,
71,2,26,L,G1,HR_065,2,2,,,4/20,,,,,,4/20,,,,6/1,
71,2,26,L,G1,HR_065,3,,,,4/20,,,,,,,,,,,
71,2,26,L,G1,HR_065,4,,,,,,,,,,,,,,,
71,2,26,L,G1,HR_065,5,,,,,05/04,,,,,,1,,,,
71,2,26,R,G1,HR_175,1,1,,,4/20,,,,,,4/20,,,,6/14,
71,2,26,R,G1,HR_175,2,,,,4/20,,,,,,,,,,,
71,2,26,R,G1,HR_175,3,,,,,,,,,,,,,,,
71,2,26,R,G1,HR_175,4,,,,,,,,,,,,,,,
71,2,26,R,G1,HR_175,5,,,,,,,,,,,,,,,
72,2,27,L,G2,HR_036,1,,,,4/20,,,,,05/05,,,,,,
72,2,27,L,G2,HR_036,2,,,,4/20,,,,,,,,,,,
72,2,27,L,G2,HR_036,3,,,,4/20,,,,,,,,,,,
72,2,27,L,G2,HR_036,4,4,,,4/20,,,,,,4/20,,,,6/14,
72,2,27,L,G2,HR_036,5,,,,4/20,,,,,,,,,,,
72,2,27,R,G1,HR_037,1,,,,4/20,05/04,,,,,,1,,,,
72,2,27,R,G1,HR_037,2,,,,4/20,,,,,05/05,,,,,,
72,2,27,R,G1,HR_037,3,3,,4/5,4/20,,,,,,4/20,,,,5/16,
72,2,27,R,G1,HR_037,4,,,,4/20,05/04,,,,,,,,,,
72,2,27,R,G1,HR_037,5,,,,,,,,,,,,,,,
73,2,28,L,G1,HR_169,1,1,,,4/20,,,,,,,,,,5/16,
73,2,28,L,G1,HR_169,2,,,,4/20,,,,,05/05,,,,,,
73,2,28,L,G1,HR_169,3,,,,,,,,,,,,,,,
73,2,28,L,G1,HR_169,4,,,,,,,,,,,,,,,
73,2,28,L,G1,HR_169,5,,,,,,,,,,,,,,,
73,2,28,R,G2,HR_182,1,1,,,4/20,,,,,,,,,,6/14,
73,2,28,R,G2,HR_182,2,,,,,05/04,,,,,,2,,,,
73,2,28,R,G2,HR_182,3,,,,4/20,05/04,,,,,,1,,,,
73,2,28,R,G2,HR_182,4,,,,4/20,,,,,,,,,,,
73,2,28,R,G2,HR_182,5,,,,4/20,,,,,05/05,,,,,,
74,2,29,L,G2,HR_054,1,,,,4/20,,,,,5/5,,,,,,
74,2,29,L,G2,HR_054,2,,,,4/20,,,,,,,,,,,
74,2,29,L,G2,HR_054,3,,,,4/20,,,,,,,,,,,
